"x"
37.7938395415473
37.7938395415473
42.6484240687679
42.6484240687679
44.2666189111748
52.3575931232092
60.4485673352436
65.3031518624642
70.1577363896848
78.2487106017192
86.3396848137536
94.430659025788
100.903438395415
107.376217765043
113.84899713467
120.321776504298
125.176361031519
131.649140401146
138.121919770774
147.831088825215
157.540257879656
165.631232091691
170.485816618911
172.104011461318
172.104011461318
172.104011461318
172.104011461318
167.249426934097
160.77664756447
152.685673352436
144.594699140401
133.267335243553
126.794555873926
117.085386819484
110.612607449857
102.521633237822
91.1942693409742
84.7214899713467
79.8669054441261
75.0123209169055
70.1577363896848
62.0667621776504
55.5939828080229
50.7393982808023
44.2666189111748
37.7938395415473
34.5574498567335
32.9392550143267
31.3210601719198
31.3210601719198
31.3210601719198
32.9392550143267
